ID,Decision,Build_Selfcon,Tier,Marital_Status,Employer_Type,OldEmi_d,BankSave_d,Age,YrsAdd,YrsJob,TotInc,MarVal,LoanReq,Term,CalcEmi,IIR,IAR,OldEmi,LTV,FOIR
SHB-QBL4-923132,1,Self Contruction,3,Married,Business,0,1,34,3,17,73286,2127660,1000000,180,15390.04004,20.99997276,29.0000566,0,46.9999906,20.99997276
SHB-665F-638658,1,Self Contruction,3,Married,Business,0,0,33,1,15,41595,1492537,1000000,180,15390.04004,36.99973564,64.99995793,0,67.00001407,36.99973564
SHB-0M66-887951,1,Self Contruction,3,Married,Ind/SmallBus,0,0,41,1,6,26196,1379310,800000,180,12312.03027,46.99965748,68.99815217,0,58.0000145,46.99965748
SHB-YK60-626379,1,Self Contruction,3,Married,Business,1,0,38,5,30,36643,1923077,1000000,180,15390.04004,41.99994553,67.00060966,1730,51.99999792,46.72117468
SHB-1K8J-679117,1,Self Contruction,3,Married,Business,0,0,34,2,10,27623,909091,700000,180,10773.03027,39.0002182,72.9979013,0,76.9999923,39.0002182
SHB-DD5H-791144,1,Self Contruction,3,Married,Business,0,0,35,4,9,50326,1666667,1000000,180,16104.20996,31.99978135,44.00057366,0,59.999988,31.99978135
SHB-AY54-633537,0,Self Contruction,3,Married,Business,0,0,41,1,5,18106,1000000,600000,180,9234.030273,50.99983582,96.99611632,0,60,50.99983582
SHB-5LCE-491761,0,Self Contruction,3,Married,Business,0,0,27,5,5,40500,704225,500000,180,7695.02002,19.00004943,25.00006504,0,71.0000355,19.00004943
SHB-3HV8-497398,1,Self Contruction,3,Married,Business,0,0,28,25,8,36212,1159420,800000,180,12312.03027,33.99986268,41.00046713,0,69.00001725,33.99986268
SHB-86D1-702537,1,Self Contruction,3,Married,Business,0,0,34,3,15,42750,1250000,1000000,180,15390.04004,36.00009366,58.99957845,0,80,36.00009366
SRT-9R3K-600859,1,Self Contruction,2,Married,Ind/SmallBus,1,1,43,8,1,38475,1578947,600000,180,9234.030273,24.00007868,45.99995155,2982,38.00000887,31.75056601
SRT-0FE2-567436,1,Self Contruction,2,Married,Ind/SmallBus,0,0,41,9,5,17895,1428571,500000,180,7695.02002,43.0009501,81.00021073,0,35.0000105,43.0009501
SRT-N4K9-542168,1,Self Contruction,2,Married,Ind/SmallBus,0,0,44,1,26,32400,1632653,800000,180,12312.03027,38.00009344,48.00011803,0,49.00000184,38.00009344
SRT-Z3C6-845074,1,Self Contruction,2,Married,Ind/SmallBus,1,0,26,4,1,19238,877193,500000,180,7695.02002,39.99906445,98.00076439,1679,56.99999886,48.72658291
SRT-E6D2-911619,1,Self Contruction,2,Married,Business,0,0,34,1,9,25650,789474,450000,180,6925.52002,27.00007805,48.00055461,0,56.9999772,27.00007805
SRT-19OP-694341,1,Self Contruction,2,Married,Business,0,0,45,1,20,33457,909091,500000,180,7695.02002,22.99973106,39.99906445,0,54.9999945,22.99973106
SRT-G83I-610045,0,Self Contruction,2,Unmarried,Business,0,0,24,1,5,29596,617284,500000,180,7695.02002,26.0002028,93.00241745,0,80.99999352,26.0002028
SRT-6637-504857,1,Self Contruction,2,Unmarried,Ind/SmallBus,0,0,28,12,4,14953,2500000,300000,84,7027.779785,46.99912917,91.99868812,0,12,46.99912917
SRT-TJP6-654568,1,Self Contruction,2,Married,Ind/SmallBus,0,0,31,4,4,20074,895522,600000,180,9234.030273,45.99995155,70.00250378,0,67.00002903,45.99995155
SRT-00DB-604877,1,Self Contruction,2,Married,Ind/SmallBus,0,0,55,3,1,28901,732000,549000,144,8959.259766,30.99982618,63.00020931,0,75,30.99982618
SRT-YUZO-900951,1,Self Contruction,2,Married,Business,0,0,39,3,12,16519,429333,322000,180,4955.589844,29.99933315,67.99656756,0,75.00005823,29.99933315
SRT-44CM-903529,1,Self Contruction,2,Married,Ind/SmallBus,0,0,31,5,8,22921,1750000,700000,180,10773.03027,47.00069924,65.99908273,0,40,47.00069924
SRT-77Z7-945471,1,Self Contruction,2,Married,Business,0,0,29,2,7,19787,642857,450000,180,6925.52002,35.00035387,73.00010561,0,70.00001556,35.00035387
SRT-8125-714955,1,Self Contruction,2,Married,Business,0,0,36,2,10,15843,583333,350000,180,5386.52002,33.99936893,91.00388612,0,60.00003429,33.99936893
SRT-JKZY-717663,1,Self Contruction,2,Married,Ind/SmallBus,0,0,30,1,3,16728,1041667,500000,180,7695.02002,46.00083704,90.00023415,0,47.99998464,46.00083704
SRT-647A-738735,1,Self Contruction,2,Married,Business,1,0,49,11,15,24828,769231,400000,120,6951.910156,28.00028257,94.9974058,5286,51.9999844,49.29076106
SRT-X31Q-924614,1,Self Contruction,2,Unmarried,Ind/SmallBus,0,0,27,22,1,16728,892857,500000,180,7695.02002,46.00083704,82.00149211,0,56.00000896,46.00083704
SRT-SBS2-665125,1,Self Contruction,2,Married,Ind/SmallBus,0,0,34,1,6,13082,294667,221000,180,3401.199951,25.99908234,79.00580607,0,74.99991516,25.99908234
SRT-WM5S-519384,1,Self Contruction,2,Unmarried,Govt,0,0,39,20,16,17866,1322857,463000,108,8397.05957,47.00022148,82.99950154,0,35.00000378,47.00022148
SRT-HGUI-964278,1,Self Contruction,2,Married,Ind/SmallBus,0,0,34,2,4,20074,652174,300000,180,4617.009766,22.99994902,50.99977649,0,45.99999387,22.99994902
SRT-XBK1-928310,1,Self Contruction,2,Married,Business,1,0,29,1,4,22426,1081081,400000,120,6951.910156,30.99933183,92.00516353,2193,37.00000278,40.77815998
SRT-E1M0-840384,1,Self Contruction,2,Married,Ind/SmallBus,1,0,53,2,2,23168,1176471,400000,168,6255.350098,26.99995726,93.99474226,2898,33.9999881,39.50858986
SRT-U6RN-848070,1,Self Contruction,2,Married,Business,0,0,33,4,8,19238,865385,450000,180,6925.52002,35.99916841,79.00433515,0,51.99997689,35.99916841
SRT-P845-917034,1,Self Contruction,2,Married,Ind/SmallBus,0,0,37,1,12,33345,1477273,650000,180,10003.53027,30.00009079,68.00034174,0,43.99999188,30.00009079
SRT-SVE3-910246,1,Self Contruction,2,Married,Business,1,0,27,1,10,29410,1935484,600000,108,10881.70996,37.00003387,98.99663356,2782,30.99999793,46.45940143
SRT-B7SZ-800166,1,Self Contruction,2,Married,Corporate,0,0,35,3,3,12012,640000,320000,180,4924.810059,40.99908474,63.00128001,0,50,40.99908474
SRT-S4LX-657371,1,Self Contruction,2,Married,Business,0,0,45,7,10,20381,890909,490000,180,7541.120117,37.00073655,83.99554597,0,55.00000561,37.00073655
SRT-482C-657636,1,Self Contruction,2,Married,Ind/SmallBus,0,0,41,1,5,12478,422535,300000,180,4617.009766,37.00120024,93.99449849,0,71.0000355,37.00120024
SRT-1MC2-820967,1,Self Contruction,2,Married,Ind/SmallBus,0,0,36,34,2,19084,413333,310000,180,4770.910156,24.99952922,48.99774218,0,75.00006048,24.99952922
SRT-2105-844630,1,Self Contruction,2,Married,Business,0,0,39,3,20,20992,909333,682000,180,10496.00977,50.00004652,93.99972923,0,75.00002749,50.00004652
SRT-2G9T-731594,1,Self Contruction,2,Married,Ind/SmallBus,0,0,30,3,3,16372,724638,500000,180,7695.02002,47.00109956,81.00021073,0,68.99996964,47.00109956
SRT-9KE8-682702,1,Self Contruction,2,Married,Ind/SmallBus,0,0,28,4,4,16728,724638,500000,180,7695.02002,46.00083704,54.00014049,0,68.99996964,46.00083704
SRT-1B3I-505746,1,Self Contruction,2,Unmarried,Ind/SmallBus,0,0,26,3,3,16728,724638,500000,180,7695.02002,46.00083704,54.00014049,0,68.99996964,46.00083704
SRT-565B-556403,1,Self Contruction,2,Married,Ind/SmallBus,0,0,29,4,5,20717,1166667,525000,180,8079.77002,39.00067587,73.00117473,0,44.99998714,39.00067587
SRT-HEES-855808,0,Self Contruction,2,Married,Business,0,0,44,6,20,20000,493750,500000,120,8689.879883,43.44939941,97.09362998,0,101.2658228,43.44939941
SRT-Y7R1-701244,1,Self Contruction,2,Married,Business,0,0,32,7,10,11986,642500,257000,180,3955.23999,32.99883189,77.99723901,0,40,32.99883189
SRT-ALL8-968308,1,Self Contruction,2,Married,Ind/SmallBus,0,0,30,1,6,16372,781250,500000,180,7695.02002,47.00109956,95.00024715,0,64,47.00109956
SRT-1UQB-915221,1,Self Contruction,2,Married,Business,0,0,31,2,18,15055,882353,450000,180,6925.52002,46.00146144,91.00551931,0,50.9999966,46.00146144
SRT-623A-939951,1,Self Contruction,2,Unmarried,Ind/SmallBus,0,0,32,2,5,8364,625000,250000,180,3847.51001,46.00083704,95.99575873,0,40,46.00083704
SRT-SQZ8-829635,1,Self Contruction,2,Married,Business,0,0,39,10,10,25240,759259,410000,180,6309.919922,24.99968273,86.00136189,0,54.00001844,24.99968273
SRT-X59J-822009,1,Self Contruction,2,Married,Business,0,0,40,2,17,60461,1195652,550000,180,8464.519531,13.99996615,21.00012288,0,46.00000669,13.99996615
SRT-610F-640417,1,Self Contruction,2,Married,Ind/SmallBus,0,0,28,2,5,24300,800000,600000,180,9234.030273,38.00012458,78.00329679,0,75,38.00012458
SRT-4VRR-491164,1,Self Contruction,2,Married,Ind/SmallBus,0,0,42,7,9,30111,1406250,900000,180,13851.04004,45.99993371,70.00070773,0,64,45.99993371
SRT-ADAU-626841,1,Self Contruction,2,Married,Business,0,0,36,5,5,29156,494203,341000,180,5248,17.99972561,25,0,68.99998584,17.99972561
SRT-L4S1-993190,1,Self Contruction,2,Married,Business,1,0,38,15,30,35177,716418,480000,180,7387.220215,21.00014275,85.99790704,2315,66.99999163,27.58114738
SRT-188G-534101,1,Self Contruction,2,Married,Ind/SmallBus,0,0,38,1,2,23940,985915,700000,180,10773.03027,45.00012646,72.9979013,0,71.0000355,45.00012646
SRT-GLMR-703016,1,Self Contruction,2,Married,Ind/SmallBus,0,0,40,1,1,20986,821918,600000,180,9234.030273,44.00090667,76.00024916,0,72.99998297,44.00090667
SRT-L2Q8-783616,1,Self Contruction,2,Married,Govt,0,0,51,30,17,18471,1006250,483000,96,9235.660156,50.00086707,76.00115336,0,48,50.00086707
SRT-R64S-745012,1,Self Contruction,2,Married,Ind/SmallBus,0,0,31,1,2,17100,540541,400000,180,6156.02002,36.00011707,71.00369111,0,73.9999371,36.00011707
SRT-9937-854870,1,Self Contruction,2,Married,Business,1,0,44,5,10,54964,847458,500000,180,7695.02002,14.0001092,30.00007805,1418,58.99997404,16.57997966
SRT-9N34-567726,1,Self Contruction,2,Married,Business,1,0,45,1,22,45265,862069,500000,180,7695.02002,16.99993377,52.99965576,4241,57.99999768,26.36920362
SRT-09QW-600432,1,Self Contruction,2,Married,Business,0,0,41,1,20,18010,932203,550000,180,8464.519531,46.99899795,92.99625941,0,59.00002467,46.99899795
SRT-97DY-756608,1,Self Contruction,2,Married,Business,1,0,30,4,10,27982,784314,400000,180,6156.02002,21.9999286,86.00195613,2854,50.99998215,32.1993425
SRT-2T7C-941726,1,Self Contruction,2,Married,Business,0,0,43,12,22,15390,857143,300000,180,4617.009766,30.00006345,87.99332505,0,34.99999417,30.00006345
SRT-4H4C-571701,1,Self Contruction,2,Married,Ind/SmallBus,0,0,34,3,4,15188,765306,375000,180,5771.27002,37.99888082,81.00028098,0,49.00000784,37.99888082
SRT-FA1O-500800,1,Self Contruction,2,Married,Ind/SmallBus,0,0,41,2,4,13044,2142857,300000,84,6130.740234,47.00046178,91.99790268,0,14.00000093,47.00046178
SRT-3B13-729058,1,Self Contruction,2,Married,Ind/SmallBus,0,0,33,1,3,17100,724638,500000,180,7695.02002,45.00011707,73.99769227,0,68.99996964,45.00011707
SRT-2H77-896373,1,Self Contruction,2,Married,Ind/SmallBus,0,0,37,1,10,18287,538667,404000,180,6217.580078,34.00000043,54.99849693,0,74.99995359,34.00000043
SRT-J8H7-786688,1,Self Contruction,2,Married,Ind/SmallBus,1,0,37,1,4,23318,806452,500000,180,7695.02002,33.00034317,84.99966883,2229,61.99997024,42.55948203
SRT-3618-517350,1,Self Contruction,2,Married,Business,0,0,36,1,14,27702,504000,378000,180,5817.439941,21.00007199,89.99752385,0,75,21.00007199
SRT-RFHR-732849,1,Self Contruction,2,Married,Ind/SmallBus,0,0,33,6,8,11062,718750,230000,180,3539.709961,31.99882445,99.99180681,0,32,31.99882445
SRT-TCN9-723287,1,Self Contruction,2,Married,Ind/SmallBus,0,0,34,8,8,13787,754386,430000,180,6617.720215,47.99971143,96.0063864,0,56.99999735,47.99971143
SRT-7LS2-842895,1,Self Contruction,2,Married,Govt,1,0,46,10,12,16632,507143,284000,84,6652.970215,40.00102342,72.00184215,1648,55.99998423,49.90963333
SRT-O580-657403,1,Self Contruction,2,Married,Ind/SmallBus,0,0,41,3,10,15005,540000,351000,180,5401.910156,36.00073413,83.99798097,0,65,36.00073413
SRT-E339-667586,1,Self Contruction,2,Married,Business,0,0,30,4,10,22092,1034884,445000,180,6848.569824,31.00022553,73.99859345,0,42.9999884,31.00022553
SRT-GB7X-571669,1,Self Contruction,2,Married,Ind/SmallBus,0,0,33,1,5,30780,1219512,500000,180,7695.02002,25.00006504,86.99853046,0,41.00000656,25.00006504
SRT-AK82-974984,1,Self Contruction,2,Married,Ind/SmallBus,1,0,29,5,5,42455,1311475,800000,180,12312.03027,29.00018908,55.99940996,1719,61.00001906,33.04918213
SRT-7YOU-650887,1,Self Contruction,2,Married,Ind/SmallBus,0,0,43,6,2,11992,760870,350000,180,5636.470215,47.00191974,96.99656195,0,45.99997371,47.00191974
SRT-73B6-550217,1,Self Contruction,2,Married,Ind/SmallBus,0,0,46,4,3,25650,1013514,750000,180,11542.53027,45.00011803,72.99854714,0,73.99996448,45.00011803
SRT-39OE-579523,1,Self Contruction,2,Married,Ind/SmallBus,0,0,34,1,2,23318,819672,500000,180,7695.02002,33.00034317,82.00149211,0,61.00000976,33.00034317
SRT-26K0-588157,1,Self Contruction,2,Married,Business,1,0,32,5,10,15390,1000000,240000,180,3693.610107,24.00006568,98.99785868,1985,24,36.89805138
SRT-7DG9-757790,1,Self Contruction,2,Married,Ind/SmallBus,0,0,53,10,5,70021,1600000,800000,156,13304.00977,19.00002823,93.00251496,0,50,19.00002823
SRT-S4E1-730326,1,Self Contruction,2,Married,Business,1,0,54,3,35,27199,1078431,550000,144,8975.580078,32.99966939,75.00275824,4493,51.00001762,49.51865906
SRT-23IP-638702,1,Self Contruction,2,Married,Ind/SmallBus,0,0,33,1,4,15055,300000,225000,180,3462.76001,23.00073072,75.0002168,0,75,23.00073072
SRT-G9L1-714277,1,Self Contruction,2,Married,Ind/SmallBus,0,0,51,25,3,12682,937500,225000,60,6214.259766,49.00062897,83.9991858,0,24,49.00062897
SRT-KMK8-524942,1,Self Contruction,2,Married,Ind/SmallBus,0,0,35,2,4,11970,446809,210000,180,3231.909912,27.00008281,55.00187053,0,46.99994852,27.00008281
SRT-UX6P-868533,1,Self Contruction,2,Married,Ind/SmallBus,0,0,38,12,4,12825,400000,300000,180,4617.009766,36.00007615,80.00363482,0,75,36.00007615
SRT-385B-508284,0,Self Contruction,2,Unmarried,Business,0,0,26,8,3,14000,432400,200000,84,4685.189941,33.46564244,67.9013035,0,46.25346901,33.46564244
SRT-K57L-841767,1,Self Contruction,2,Married,Business,0,0,31,1,6,30226,1176471,400000,120,6951.910156,22.99976893,39.99948306,0,33.9999881,22.99976893
SRT-CT9A-923640,1,Self Contruction,2,Married,Ind/SmallBus,1,0,39,6,17,30780,600000,420000,180,6463.819824,21.00006441,49.99860631,7369,70,44.9409351
SRT-I7P2-661409,1,Self Contruction,2,Married,Business,1,0,31,1,0,33345,970149,650000,180,10003.53027,30.00009079,55.00071626,6232,67.00001752,48.68954948
SRT-UT4X-528874,1,Self Contruction,2,Married,Business,0,0,42,2,12,37234,1171875,750000,180,11542.53027,30.99997388,46.00083801,0,64,30.99997388
SRT-878L-629469,1,Self Contruction,2,Unmarried,Ind/SmallBus,0,0,34,6,4,12877,759259,410000,180,6309.919922,49.00147489,76.99719246,0,54.00001844,49.00147489
SRT-F825-870754,1,Self Contruction,2,Married,Ind/SmallBus,0,0,30,7,2,19853,908451,645000,180,9926.580078,50.00040336,64.99855997,0,70.99997688,50.00040336
SRT-R38R-542103,1,Self Contruction,2,Married,Business,0,0,36,2,15,24078,1102273,485000,180,7464.169922,30.99995814,58.00116498,0,43.99998911,30.99995814
SRT-0H5A-946631,1,Self Contruction,2,Married,Business,1,0,52,10,30,20179,547945,400000,168,6255.350098,30.99930669,56.00134376,2288,73.00002738,42.33782694
SRT-L30T-524451,1,Self Contruction,2,Married,Ind/SmallBus,0,0,40,3,1,19128,776786,435000,180,6694.669922,34.99931996,98.00424421,0,55.9999794,34.99931996
SRT-LFK7-645253,1,Self Contruction,2,Unmarried,Ind/SmallBus,1,0,30,20,3,24734,1363636,450000,180,6925.52002,28.00000008,57.00016477,2478,33.0000088,38.01859796
SRT-14S2-983443,1,Self Contruction,2,Married,Ind/SmallBus,0,0,34,1,1,10119,1143478,263000,180,4047.580078,39.99980312,78.00308495,0,23.00000525,39.99980312
SRT-X24M-712241,0,Self Contruction,2,Married,Business,1,0,30,3,10,92340,800000,600000,180,9234.030273,10.00003278,45.00014753,40000,75,53.31820476
SRT-R5XX-666773,1,Self Contruction,2,Married,Ind/SmallBus,0,0,55,1,2,32209,1500000,375000,144,6119.709961,18.99999988,51.00183316,0,25,18.99999988
SRT-M4TN-830944,1,Self Contruction,2,Married,Business,0,0,52,4,18,34752,1600000,800000,168,12510.70996,35.99997111,63.00085588,0,50,35.99997111
SRT-3669-943851,1,Self Contruction,2,Married,Business,0,0,47,1,18,17895,892857,500000,180,7695.02002,43.0009501,95.00024715,0,56.00000896,43.0009501
SRT-C436-933423,1,Self Contruction,2,Married,Ind/SmallBus,0,0,24,2,3,26765,1212121,400000,180,6156.02002,23.00026161,42.00054595,0,33.00000578,23.00026161
SRT-2NKP-856617,1,Self Contruction,2,Married,Business,0,0,49,1,20,14483,784314,400000,120,6951.910156,48.0004844,61.99866366,0,50.99998215,48.0004844
SRT-C44G-749301,1,Self Contruction,2,Married,Ind/SmallBus,0,0,34,1,5,13733,400000,232000,180,3570.48999,25.99934457,67.00112573,0,58,25.99934457
SRT-PR8X-587818,1,Self Contruction,2,Unmarried,Ind/SmallBus,0,0,23,15,3,23318,1219512,500000,180,7695.02002,33.00034317,59.00184036,0,41.00000656,33.00034317
SRT-3IM5-826705,1,Self Contruction,2,Married,Business,0,0,33,2,6,17895,877193,500000,180,7695.02002,43.0009501,86.99853046,0,56.99999886,43.0009501
SRT-H25B-691990,1,Self Contruction,2,Married,Business,0,0,30,2,10,21704,808824,550000,180,8464.519531,38.99981354,77.99962708,0,67.99996044,38.99981354
SRT-2WME-656114,1,Self Contruction,2,Married,Ind/SmallBus,0,0,37,1,4,15319,1000000,480000,168,7506.419922,49.00071755,65.00190442,0,48,49.00071755
SRT-269P-822086,1,Self Contruction,2,Unmarried,Ind/SmallBus,1,0,28,15,7,24156,1200000,600000,180,9662.530273,40.0005393,67.99810185,2073,50,48.58225813
SRT-M533-949905,1,Self Contruction,2,Married,Ind/SmallBus,0,0,39,3,5,13947,557692,290000,180,4463.109863,32.00050092,99.0042117,0,52.00002869,32.00050092
SRT-0970-548773,1,Self Contruction,2,Married,Business,0,0,32,30,10,20074,869565,600000,180,9234.030273,45.99995155,81.00026556,0,69.00001725,45.99995155
SRT-H0AO-647543,1,Self Contruction,2,Married,Ind/SmallBus,0,0,33,15,6,18845,1132075,600000,180,9234.030273,48.99989532,79.99679696,0,53.00002208,48.99989532
SRT-QN5N-885350,1,Self Contruction,2,Married,Business,0,0,31,3,18,23677,800000,600000,180,9234.030273,39.00000115,72.00023605,0,75,39.00000115
SRT-H20M-501416,1,Self Contruction,2,Married,Ind/SmallBus,0,0,33,1,2,16489,1000000,300000,180,4617.009766,28.0005444,60.00012691,0,30,28.0005444
SRT-M02D-901511,1,Self Contruction,2,Married,Business,0,0,57,5,10,18136,806452,500000,108,9068.089844,50.00049539,86.00236953,0,61.99997024,50.00049539
SRT-33JW-862302,1,Self Contruction,2,Married,Ind/SmallBus,0,0,38,1,7,14558,479452,350000,180,5386.52002,37.00041228,81.99908692,0,73.00000834,37.00041228
SRT-P233-536238,1,Self Contruction,2,Married,Ind/SmallBus,0,0,39,5,15,21986,547945,400000,180,6156.02002,27.99972719,48.0001561,0,73.00002738,27.99972719
SRT-9195-574451,1,Self Contruction,2,Married,Ind/SmallBus,0,0,33,1,3,15958,1010000,202000,120,3510.709961,21.99968643,46.99745597,0,20,21.99968643
SRT-94L3-939123,1,Self Contruction,2,Married,Business,0,0,23,4,5,20841,1160714,650000,180,10003.53027,47.99928158,81.00024513,0,56.00001378,47.99928158
SRT-0241-828460,1,Self Contruction,2,Married,Ind/SmallBus,0,0,25,1,3,16416,827586,480000,180,7387.220215,45.00012314,61.99933038,0,58.0000145,45.00012314
SRT-4K38-569871,1,Self Contruction,2,Married,Business,0,0,36,1,20,19858,655738,400000,180,6156.02002,31.00020153,54.99883873,0,60.99997255,31.00020153
SRT-11LF-721545,1,Self Contruction,2,Married,Business,0,0,28,7,7,22444,1555556,700000,180,10773.03027,47.99960022,88.99653262,0,44.99998714,47.99960022
SRT-P9JI-586226,1,Self Contruction,2,Married,Business,1,0,25,5,10,30327,452703,335000,180,5155.660156,17.00023133,71.9963714,2672,73.9999514,25.81086212
SRT-YVH6-857654,1,Self Contruction,2,Married,Ind/SmallBus,0,0,46,5,15,16999,1086957,500000,144,8159.609863,48.00052864,99.00036233,0,45.99997976,48.00052864
SRT-KE8P-760756,1,Self Contruction,2,Married,Business,0,0,42,3,15,19238,846154,550000,180,8464.519531,43.99895795,92.99625941,0,64.99998818,43.99895795
SRT-0V54-798914,1,Self Contruction,2,Married,Ind/SmallBus,0,0,38,1,6,16605,872340,410000,180,6309.919922,38.00011998,81.00025574,0,47.00002293,38.00011998
SRT-355H-920893,1,Self Contruction,2,Married,Business,0,0,34,1,12,29787,1395349,600000,180,9234.030273,31.00020235,50.99983582,0,42.99999498,31.00020235
SRT-0U2J-928810,1,Self Contruction,2,Unmarried,Ind/SmallBus,0,0,25,1,2,32879,839286,470000,180,7233.319824,21.99981698,31.00038497,0,55.99998094,21.99981698
